1,0000000000000000
-0,0001325739431195
2,0000000000000000
-0,0001339039445156
3,0000000000000000
-0,0001339039445156
4,0000000000000000
-0,0001339039445156
5,0000000000000000
-0,0001339039445156
6,0000000000000000
-0,0001325739431195
7,0000000000000000
-0,0001325739431195
8,0000000000000000
-0,0001325739431195
9,0000000000000000
-0,0001325739431195
10,0000000000000000
-0,0001339039445156
11,0000000000000000
-0,0001339039445156
12,0000000000000000
-0,0001325739431195
13,0000000000000000
-0,0001312439417234
14,0000000000000000
-0,0001312439417234
15,0000000000000000
-0,0001325739431195
16,0000000000000000
-0,0001325739431195
17,0000000000000000
-0,0001325739431195
18,0000000000000000
-0,0001312439417234
19,0000000000000000
-0,0001312439417234
20,0000000000000000
-0,0001325739431195
21,0000000000000000
-0,0001299139403272
22,0000000000000000
-0,0001312439417234
23,0000000000000000
-0,0001312439417234
24,0000000000000000
-0,0001312439417234
25,0000000000000000
-0,0001299139403272
26,0000000000000000
-0,0001299139403272
27,0000000000000000
-0,0001299139403272
28,0000000000000000
-0,0001299139403272
29,0000000000000000
-0,0001299139403272
30,0000000000000000
-0,0001312439417234
31,0000000000000000
-0,0001299139403272
32,0000000000000000
-0,0001299139403272
33,0000000000000000
-0,0001285839389311
34,0000000000000000
-0,0001285839389311
35,0000000000000000
-0,0001285839389311
36,0000000000000000
-0,0001285839389311
37,0000000000000000
-0,0001285839389311
38,0000000000000000
-0,0001299139403272
39,0000000000000000
-0,0001285839389311
40,0000000000000000
-0,0001285839389311
41,0000000000000000
-0,0001285839389311
42,0000000000000000
-0,0001285839389311
43,0000000000000000
-0,0001285839389311
44,0000000000000000
-0,0001285839389311
45,0000000000000000
-0,0001285839389311
46,0000000000000000
-0,0001285839389311
47,0000000000000000
-0,0001285839389311
48,0000000000000000
-0,0001285839389311
49,0000000000000000
-0,0001285839389311
50,0000000000000000
-0,0001272539375350
51,0000000000000000
-0,0001259239506908
52,0000000000000000
-0,0001259239506908
53,0000000000000000
-0,0001259239506908
54,0000000000000000
-0,0001259239506908
55,0000000000000000
-0,0001259239506908
56,0000000000000000
-0,0001259239506908
57,0000000000000000
-0,0001259239506908
58,0000000000000000
-0,0001259239506908
59,0000000000000000
-0,0001272539375350
60,0000000000000000
-0,0001272539375350
61,0000000000000000
-0,0001272539375350
62,0000000000000000
-0,0001259239506908
63,0000000000000000
-0,0001272539375350
64,0000000000000000
-0,0001272539375350
65,0000000000000000
-0,0001259239506908
66,0000000000000000
-0,0001259239506908
67,0000000000000000
-0,0001259239506908
68,0000000000000000
-0,0001259239506908
69,0000000000000000
-0,0001259239506908
70,0000000000000000
-0,0001272539375350
71,0000000000000000
-0,0001272539375350
72,0000000000000000
-0,0001272539375350
73,0000000000000000
-0,0001259239506908
74,0000000000000000
-0,0001259239506908
75,0000000000000000
-0,0001272539375350
76,0000000000000000
-0,0001272539375350
77,0000000000000000
-0,0001272539375350
78,0000000000000000
-0,0001285839389311
79,0000000000000000
-0,0001299139403272
80,0000000000000000
-0,0001299139403272
81,0000000000000000
-0,0001285839389311
82,0000000000000000
-0,0001272539375350
83,0000000000000000
-0,0001285839389311
84,0000000000000000
-0,0001272539375350
85,0000000000000000
-0,0001272539375350
86,0000000000000000
-0,0001285839389311
87,0000000000000000
-0,0001272539375350
88,0000000000000000
-0,0001272539375350
89,0000000000000000
-0,0001272539375350
90,0000000000000000
-0,0001285839389311
91,0000000000000000
-0,0001272539375350
92,0000000000000000
-0,0001272539375350
93,0000000000000000
-0,0001259239506908
94,0000000000000000
-0,0001259239506908
95,0000000000000000
-0,0001259239506908
96,0000000000000000
-0,0001245939347427
97,0000000000000000
-0,0001259239506908
98,0000000000000000
-0,0001272539375350
99,0000000000000000
-0,0001272539375350
100,0000000000000000
-0,0001285839389311
101,0000000000000000
-0,0001285839389311
102,0000000000000000
-0,0001285839389311
103,0000000000000000
-0,0001285839389311
104,0000000000000000
-0,0001285839389311
105,0000000000000000
-0,0001285839389311
106,0000000000000000
-0,0001272539375350
107,0000000000000000
-0,0001272539375350
108,0000000000000000
-0,0001285839389311
109,0000000000000000
-0,0001285839389311
110,0000000000000000
-0,0001285839389311
111,0000000000000000
-0,0001285839389311
112,0000000000000000
-0,0001299139403272
113,0000000000000000
-0,0001285839389311
114,0000000000000000
-0,0001272539375350
115,0000000000000000
-0,0001272539375350
116,0000000000000000
-0,0001285839389311
117,0000000000000000
-0,0001272539375350
118,0000000000000000
-0,0001259239506908
119,0000000000000000
-0,0001259239506908
120,0000000000000000
-0,0001245939347427
121,0000000000000000
-0,0001245939347427
122,0000000000000000
-0,0001272539375350
123,0000000000000000
-0,0001272539375350
124,0000000000000000
-0,0001285839389311
125,0000000000000000
-0,0001272539375350
126,0000000000000000
-0,0001259239506908
127,0000000000000000
-0,0001245939347427
128,0000000000000000
-0,0001245939347427
129,0000000000000000
-0,0001245939347427
130,0000000000000000
-0,0001245939347427
131,0000000000000000
-0,0001259239506908
132,0000000000000000
-0,0001259239506908
133,0000000000000000
-0,0001259239506908
134,0000000000000000
-0,0001285839389311
135,0000000000000000
-0,0001299139403272
136,0000000000000000
-0,0001299139403272
137,0000000000000000
-0,0001285839389311
138,0000000000000000
-0,0001285839389311
139,0000000000000000
-0,0001272539375350
140,0000000000000000
-0,0001272539375350
141,0000000000000000
-0,0001272539375350
142,0000000000000000
-0,0001259239506908
143,0000000000000000
-0,0001272539375350
144,0000000000000000
-0,0001259239506908
145,0000000000000000
-0,0001272539375350
146,0000000000000000
-0,0001272539375350
147,0000000000000000
-0,0001272539375350
148,0000000000000000
-0,0001259239506908
149,0000000000000000
-0,0001259239506908
150,0000000000000000
-0,0001232639478985
151,0000000000000000
-0,0001245939347427
152,0000000000000000
-0,0001245939347427
153,0000000000000000
-0,0001245939347427
154,0000000000000000
-0,0001245939347427
155,0000000000000000
-0,0001259239506908
156,0000000000000000
-0,0001259239506908
157,0000000000000000
-0,0001259239506908
158,0000000000000000
-0,0001259239506908
159,0000000000000000
-0,0001232639478985
160,0000000000000000
-0,0001245939347427
161,0000000000000000
-0,0001245939347427
162,0000000000000000
-0,0001245939347427
163,0000000000000000
-0,0001259239506908
164,0000000000000000
-0,0001245939347427
165,0000000000000000
-0,0001232639478985
166,0000000000000000
-0,0001219339465024
167,0000000000000000
-0,0001232639478985
168,0000000000000000
-0,0001219339465024
169,0000000000000000
-0,0001232639478985
170,0000000000000000
-0,0001232639478985
171,0000000000000000
-0,0001259239506908
172,0000000000000000
-0,0001245939347427
173,0000000000000000
-0,0001232639478985
174,0000000000000000
-0,0001232639478985
175,0000000000000000
-0,0001219339465024
176,0000000000000000
-0,0001219339465024
177,0000000000000000
-0,0001219339465024
178,0000000000000000
-0,0001232639478985
179,0000000000000000
-0,0001232639478985
180,0000000000000000
-0,0001232639478985
181,0000000000000000
-0,0001232639478985
182,0000000000000000
-0,0001232639478985
183,0000000000000000
-0,0001232639478985
184,0000000000000000
-0,0001232639478985
185,0000000000000000
-0,0001232639478985
186,0000000000000000
-0,0001219339465024
187,0000000000000000
-0,0001232639478985
188,0000000000000000
-0,0001232639478985
189,0000000000000000
-0,0001259239506908
190,0000000000000000
-0,0001259239506908
191,0000000000000000
-0,0001259239506908
192,0000000000000000
-0,0001245939347427
193,0000000000000000
-0,0001259239506908
194,0000000000000000
-0,0001259239506908
195,0000000000000000
-0,0001259239506908
196,0000000000000000
-0,0001259239506908
197,0000000000000000
-0,0001259239506908
198,0000000000000000
-0,0001259239506908
199,0000000000000000
-0,0001245939347427
200,0000000000000000
-0,0001259239506908
201,0000000000000000
-0,0001245939347427
202,0000000000000000
-0,0001245939347427
203,0000000000000000
-0,0001245939347427
204,0000000000000000
-0,0001245939347427
205,0000000000000000
-0,0001232639478985
206,0000000000000000
-0,0001232639478985
207,0000000000000000
-0,0001232639478985
208,0000000000000000
-0,0001245939347427
209,0000000000000000
-0,0001232639478985
210,0000000000000000
-0,0001232639478985
211,0000000000000000
-0,0001232639478985
212,0000000000000000
-0,0001219339465024
213,0000000000000000
-0,0001206039451063
214,0000000000000000
-0,0001206039451063
215,0000000000000000
-0,0001206039451063
216,0000000000000000
-0,0001192739437101
217,0000000000000000
-0,0001192739437101
218,0000000000000000
-0,0001179439423140
219,0000000000000000
-0,0001179439423140
220,0000000000000000
-0,0001166139409179
221,0000000000000000
-0,0001152839395218
222,0000000000000000
-0,0001139539381256
223,0000000000000000
-0,0001126239440055
224,0000000000000000
-0,0001086339470930
225,0000000000000000
-0,0001086339470930
226,0000000000000000
-0,0001059739443008
227,0000000000000000
-0,0001033139415085
228,0000000000000000
-0,0001006539387163
229,0000000000000000
-0,0000879939432000
230,0000000000000000
-0,0000953339476837
231,0000000000000000
-0,0000953339476837
232,0000000000000000
-0,0000926739448914
233,0000000000000000
-0,0000900139420992
234,0000000000000000
-0,0000873539393069
235,0000000000000000
-0,0000833639423945
236,0000000000000000
-0,0000807039396022
237,0000000000000000
-0,0000780439440859
238,0000000000000000
-0,0000767139426898
239,0000000000000000
-0,0000767139426898
240,0000000000000000
-0,0000753839412937
241,0000000000000000
-0,0000727239457774
242,0000000000000000
-0,0000700639429851
243,0000000000000000
-0,0000700639429851
244,0000000000000000
-0,0000700639429851
245,0000000000000000
-0,0000687339415890
246,0000000000000000
-0,0000660739460727
247,0000000000000000
-0,0000660739460727
248,0000000000000000
-0,0000660739460727
249,0000000000000000
-0,0000647439446766
250,0000000000000000
-0,0000620839418843
251,0000000000000000
-0,0000620839418843
252,0000000000000000
-0,0000594239390921
253,0000000000000000
-0,0000554339421797
254,0000000000000000
-0,0000514439452672
255,0000000000000000
-0,0000474539410789
256,0000000000000000
-0,0000447939455626
257,0000000000000000
-0,0000408039413742
258,0000000000000000
-0,0000368139444618
259,0000000000000000
-0,0000341539416695
260,0000000000000000
-0,0000341539416695
261,0000000000000000
-0,0000301639447571
262,0000000000000000
-0,0000275039419648
263,0000000000000000
-0,0000261739405687
264,0000000000000000
-0,0000248439391726
265,0000000000000000
-0,0000221839436563
266,0000000000000000
-0,0000195239408640
267,0000000000000000
-0,0000168639380718
268,0000000000000000
-0,0000128739484353
269,0000000000000000
-0,0000088839442469
270,0000000000000000
-0,0000062239414547
271,0000000000000000
-0,0000062239414547
272,0000000000000000
-0,0000048939400585
273,0000000000000000
-0,0000035639386624
274,0000000000000000
-0,0000022339372663
275,0000000000000000
-0,0000022339372663
276,0000000000000000
-0,0000009039358702
277,0000000000000000
-0,0000022339372663
278,0000000000000000
-0,0000022339372663
279,0000000000000000
-0,0000022339372663
280,0000000000000000
-0,0000009039358702
281,0000000000000000
-0,0000009039358702
282,0000000000000000
0,0000004260509741
283,0000000000000000
0,0000030860537663
284,0000000000000000
0,0000017560523702
285,0000000000000000
0,0000004260509741
286,0000000000000000
0,0000004260509741
287,0000000000000000
-0,0000022339372663
288,0000000000000000
-0,0000035639386624
289,0000000000000000
-0,0000048939400585
290,0000000000000000
-0,0000062239414547
291,0000000000000000
-0,0000075539428508
292,0000000000000000
-0,0000102139456430
293,0000000000000000
-0,0000128739484353
294,0000000000000000
-0,0000155339366756
295,0000000000000000
-0,0000195239408640
296,0000000000000000
-0,0000235139450524
297,0000000000000000
-0,0000275039419648
298,0000000000000000
-0,0000328239402734
299,0000000000000000
-0,0000381439458579
300,0000000000000000
-0,0000434639441664
301,0000000000000000
-0,0000474539410789
302,0000000000000000
-0,0000514439452672
303,0000000000000000
-0,0000541039407835
304,0000000000000000
-0,0000594239390921
305,0000000000000000
-0,0000647439446766
306,0000000000000000
-0,0000687339415890
307,0000000000000000
-0,0000727239457774
308,0000000000000000
-0,0000767139426898
309,0000000000000000
-0,0000820339409984
310,0000000000000000
-0,0000886839407030
311,0000000000000000
-0,0000940039462876
312,0000000000000000
-0,0000993239373202
313,0000000000000000
-0,0001019839401124
314,0000000000000000
-0,0001046439429047
315,0000000000000000
-0,0001173039456969
316,0000000000000000
-0,0001099639412132
317,0000000000000000
-0,0001126239440055
318,0000000000000000
-0,0001152839395218
319,0000000000000000
-0,0001166139409179
320,0000000000000000
-0,0001179439423140
321,0000000000000000
-0,0001206039451063
322,0000000000000000
-0,0001206039451063
323,0000000000000000
-0,0001219339465024
324,0000000000000000
-0,0001232639478985
325,0000000000000000
-0,0001259239506908
326,0000000000000000
-0,0001259239506908
327,0000000000000000
-0,0001245939347427
328,0000000000000000
-0,0001259239506908
329,0000000000000000
-0,0001285839389311
330,0000000000000000
-0,0001299139403272
331,0000000000000000
-0,0001299139403272
332,0000000000000000
-0,0001285839389311
333,0000000000000000
-0,0001299139403272
334,0000000000000000
-0,0001312439417234
335,0000000000000000
-0,0001299139403272
336,0000000000000000
-0,0001299139403272
337,0000000000000000
-0,0001312439417234
338,0000000000000000
-0,0001312439417234
339,0000000000000000
-0,0001312439417234
340,0000000000000000
-0,0001312439417234
341,0000000000000000
-0,0001325739431195
342,0000000000000000
-0,0001339039445156
343,0000000000000000
-0,0001352339459118
344,0000000000000000
-0,0001339039445156
345,0000000000000000
-0,0001339039445156
346,0000000000000000
-0,0001352339459118
